time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-11-07 19:04:35.353,41,20.5,37.56632,-122.3092,-0.7657166,24.99,139.1958,3,10,1415415874,0.2478943,-0.4333496,-0.8889923,-58.42682,-16.94544,-9.323242,117.412,103.6035,20,0.07170721,0.01950553,0.01373605,-0.4540889,0.2741196,0.4501204,-0.0496831,-0.02499201,0.04814406,0.01354203,0.0169526,0.01500137,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:35.853,42,21,37.56615,-122.309,-0.597229,25.3,139.1958,3,10,1415415875,0.2950287,-0.3672485,-0.8379974,-58.01617,-17.62518,-8.794464,118.287,104.4785,20,0.05668219,0.003545466,0.03945127,-0.461553,0.2821203,0.4432347,-0.06936987,0.027111,0.01162966,0.04600915,0.05892978,0.04452114,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:36.353,43,21.5,37.56615,-122.309,-0.597229,25.3,139.1958,3,10,1415415875,0.2293396,-0.4239655,-0.8770905,-58.05039,-16.77551,-9.224213,117.3358,103.5273,20,-0.02663534,0.1130078,-0.07166753,-0.4497715,0.2669784,0.4455432,-0.071389,0.07875559,-0.09756818,-0.01523916,-0.01497471,-0.009810793,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:36.853,44,22,37.56598,-122.3088,-1.321747,25.43,139.1958,3,10,1415415876,0.2226105,-0.4748993,-0.9598389,-56.81844,-17.18336,-10.08353,117.5875,103.779,20,-0.0424167,0.09509882,0.07840186,-0.4487253,0.2663782,0.4397434,-0.1630782,-0.06065754,0.05382056,-0.01839193,-0.02796706,-0.01302401,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:37.353,45,22.5,37.56598,-122.3088,-1.321747,25.43,139.1958,3,10,1415415876,0.2910004,-0.3941345,-0.9517059,-58.08461,-17.08141,-9.852203,117.3405,103.5321,20,0.1074623,0.1413401,0.06160877,-0.4496078,0.26214,0.4325708,-0.05747397,0.1235604,-0.01109364,0.03776256,0.02839806,-0.06404264,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:37.853,46,23,37.5658,-122.3086,-1.577179,25.72,139.1958,3,10,1415415877,0.259201,-0.4160309,-0.955246,-57.63973,-16.7755,-10.28186,117.1329,103.3244,20,-0.1424413,0.1154968,0.05023175,-0.4510117,0.266677,0.4229071,-0.2830861,0.09766627,0.02303693,0.02316301,-0.001299495,-0.002627907,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:38.353,47,23.5,37.56562,-122.3084,-1.439331,25.85,139.1958,3,10,1415415878,0.2321167,-0.3921204,-0.8821564,-57.43441,-16.63955,-9.885254,117.1607,103.3522,20,-0.2302649,0.1400426,-0.1527576,-0.4517952,0.2617017,0.4228395,-0.1608946,0.01266938,-0.1809679,-0.03757392,-0.001040729,-0.0004245698,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:38.853,48,24,37.56562,-122.3084,-1.439331,25.85,139.1958,3,10,1415415878,0.1952667,-0.4532318,-0.8132629,-58.49526,-16.4696,-9.455658,117.0096,103.2011,20,-0.1230269,0.06623202,-0.1016579,-0.4435594,0.2519099,0.4329307,-0.1132761,0.01890251,-0.09605492,-0.0356146,-0.03575885,0.05363544,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:39.353,49,24.5,37.56545,-122.3082,-1.585144,25.92,139.2621,3,10,1415415879,0.2975616,-0.3836823,-0.9707336,-57.94773,-17.42123,-11.17416,117.6751,103.8667,20,0.04997102,0.07738853,0.1423042,-0.4565273,0.2721404,0.4058857,-0.07366832,0.02067842,0.1009685,0.05532158,0.0272789,-0.03723926,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
2014-11-07 19:04:39.853,50,25,37.56545,-122.3082,-1.585144,25.92,139.2621,3,10,1415415879,0.2542267,-0.3815155,-0.9595947,-58.05039,-17.45524,-10.6123,117.8029,103.9944,20,0.04614033,0.1811645,-0.01933056,-0.4507292,0.26241,0.4078209,-0.1333973,0.1124722,-0.02256004,0.009500867,0.0196415,-0.008319861,0.0.0.0,10.62.21.216,5,automotive,2,2014-11-07 19:04:20.706,0,2014-11-07 19:04:10.693,0
